[ 3369.0	 16633.0	 14143.0	 6947.0	 11833.0	 9549.0	 11303.0	 12129.0	 3875.0	 ] [ 375.0	 2160.0	 5685.0	 1391.0	 ] [ 22.0 ]
[ 16633.0	 14143.0	 6947.0	 11833.0	 9549.0	 11303.0	 12129.0	 3875.0	 4722.0	 ] [ 2160.0	 5685.0	 1391.0	 22.0	 ] [ 8671.0 ]
[ 14143.0	 6947.0	 11833.0	 9549.0	 11303.0	 12129.0	 3875.0	 4722.0	 7966.0	 ] [ 5685.0	 1391.0	 22.0	 8671.0	 ] [ 304.0 ]
[ 6947.0	 11833.0	 9549.0	 11303.0	 12129.0	 3875.0	 4722.0	 7966.0	 1.0	 ] [ 1391.0	 22.0	 8671.0	 304.0	 ] [ 87.0 ]
[ 11833.0	 9549.0	 11303.0	 12129.0	 3875.0	 4722.0	 7966.0	 1.0	 1.0	 ] [ 22.0	 8671.0	 304.0	 87.0	 ] [ 9891.0 ]
[ 9549.0	 11303.0	 12129.0	 3875.0	 4722.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 8671.0	 304.0	 87.0	 9891.0	 ] [ 4739.0 ]
[ 11303.0	 12129.0	 3875.0	 4722.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 304.0	 87.0	 9891.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 6947.0	 11269.0	 5700.0	 5541.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 6947.0	 11269.0	 5700.0	 5541.0	 3875.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 7642.0 ]
[ 0.0	 0.0	 0.0	 6947.0	 11269.0	 5700.0	 5541.0	 3875.0	 10457.0	 ] [ 0.0	 0.0	 1391.0	 7642.0	 ] [ 2154.0 ]
[ 0.0	 0.0	 6947.0	 11269.0	 5700.0	 5541.0	 3875.0	 10457.0	 1470.0	 ] [ 0.0	 1391.0	 7642.0	 2154.0	 ] [ 10170.0 ]
[ 0.0	 6947.0	 11269.0	 5700.0	 5541.0	 3875.0	 10457.0	 1470.0	 7966.0	 ] [ 1391.0	 7642.0	 2154.0	 10170.0	 ] [ 1928.0 ]
[ 6947.0	 11269.0	 5700.0	 5541.0	 3875.0	 10457.0	 1470.0	 7966.0	 1.0	 ] [ 7642.0	 2154.0	 10170.0	 1928.0	 ] [ 75.0 ]
[ 11269.0	 5700.0	 5541.0	 3875.0	 10457.0	 1470.0	 7966.0	 1.0	 1.0	 ] [ 2154.0	 10170.0	 1928.0	 75.0	 ] [ 1391.0 ]
[ 5700.0	 5541.0	 3875.0	 10457.0	 1470.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 10170.0	 1928.0	 75.0	 1391.0	 ] [ 1123.0 ]
[ 5541.0	 3875.0	 10457.0	 1470.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 1928.0	 75.0	 1391.0	 1123.0	 ] [ 7598.0 ]
[ 3875.0	 10457.0	 1470.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 75.0	 1391.0	 1123.0	 7598.0	 ] [ 4739.0 ]
[ 10457.0	 1470.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 1391.0	 1123.0	 7598.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 3369.0	 7874.0	 16633.0	 7648.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 295.0 ]
[ 0.0	 0.0	 0.0	 0.0	 3369.0	 7874.0	 16633.0	 7648.0	 136.0	 ] [ 0.0	 0.0	 0.0	 295.0	 ] [ 375.0 ]
[ 0.0	 0.0	 0.0	 3369.0	 7874.0	 16633.0	 7648.0	 136.0	 12879.0	 ] [ 0.0	 0.0	 295.0	 375.0	 ] [ 9636.0 ]
[ 0.0	 0.0	 3369.0	 7874.0	 16633.0	 7648.0	 136.0	 12879.0	 10037.0	 ] [ 0.0	 295.0	 375.0	 9636.0	 ] [ 3179.0 ]
[ 0.0	 3369.0	 7874.0	 16633.0	 7648.0	 136.0	 12879.0	 10037.0	 10227.0	 ] [ 295.0	 375.0	 9636.0	 3179.0	 ] [ 1391.0 ]
[ 3369.0	 7874.0	 16633.0	 7648.0	 136.0	 12879.0	 10037.0	 10227.0	 3149.0	 ] [ 375.0	 9636.0	 3179.0	 1391.0	 ] [ 8975.0 ]
[ 7874.0	 16633.0	 7648.0	 136.0	 12879.0	 10037.0	 10227.0	 3149.0	 5805.0	 ] [ 9636.0	 3179.0	 1391.0	 8975.0	 ] [ 7632.0 ]
[ 16633.0	 7648.0	 136.0	 12879.0	 10037.0	 10227.0	 3149.0	 5805.0	 5567.0	 ] [ 3179.0	 1391.0	 8975.0	 7632.0	 ] [ 7746.0 ]
[ 7648.0	 136.0	 12879.0	 10037.0	 10227.0	 3149.0	 5805.0	 5567.0	 6947.0	 ] [ 1391.0	 8975.0	 7632.0	 7746.0	 ] [ 1391.0 ]
[ 136.0	 12879.0	 10037.0	 10227.0	 3149.0	 5805.0	 5567.0	 6947.0	 5042.0	 ] [ 8975.0	 7632.0	 7746.0	 1391.0	 ] [ 7280.0 ]
[ 12879.0	 10037.0	 10227.0	 3149.0	 5805.0	 5567.0	 6947.0	 5042.0	 16025.0	 ] [ 7632.0	 7746.0	 1391.0	 7280.0	 ] [ 3809.0 ]
[ 10037.0	 10227.0	 3149.0	 5805.0	 5567.0	 6947.0	 5042.0	 16025.0	 12879.0	 ] [ 7746.0	 1391.0	 7280.0	 3809.0	 ] [ 1391.0 ]
[ 10227.0	 3149.0	 5805.0	 5567.0	 6947.0	 5042.0	 16025.0	 12879.0	 218.0	 ] [ 1391.0	 7280.0	 3809.0	 1391.0	 ] [ 7632.0 ]
[ 3149.0	 5805.0	 5567.0	 6947.0	 5042.0	 16025.0	 12879.0	 218.0	 7966.0	 ] [ 7280.0	 3809.0	 1391.0	 7632.0	 ] [ 1068.0 ]
[ 5805.0	 5567.0	 6947.0	 5042.0	 16025.0	 12879.0	 218.0	 7966.0	 1.0	 ] [ 3809.0	 1391.0	 7632.0	 1068.0	 ] [ 4739.0 ]
[ 5567.0	 6947.0	 5042.0	 16025.0	 12879.0	 218.0	 7966.0	 1.0	 1.0	 ] [ 1391.0	 7632.0	 1068.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 3369.0	 16633.0	 13002.0	 16024.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 3369.0	 16633.0	 13002.0	 16024.0	 9543.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 375.0 ]
[ 0.0	 0.0	 0.0	 3369.0	 16633.0	 13002.0	 16024.0	 9543.0	 6947.0	 ] [ 0.0	 0.0	 1391.0	 375.0	 ] [ 7535.0 ]
[ 0.0	 0.0	 3369.0	 16633.0	 13002.0	 16024.0	 9543.0	 6947.0	 7422.0	 ] [ 0.0	 1391.0	 375.0	 7535.0	 ] [ 10083.0 ]
[ 0.0	 3369.0	 16633.0	 13002.0	 16024.0	 9543.0	 6947.0	 7422.0	 1675.0	 ] [ 1391.0	 375.0	 7535.0	 10083.0	 ] [ 3850.0 ]
[ 3369.0	 16633.0	 13002.0	 16024.0	 9543.0	 6947.0	 7422.0	 1675.0	 12879.0	 ] [ 375.0	 7535.0	 10083.0	 3850.0	 ] [ 1391.0 ]
[ 16633.0	 13002.0	 16024.0	 9543.0	 6947.0	 7422.0	 1675.0	 12879.0	 10040.0	 ] [ 7535.0	 10083.0	 3850.0	 1391.0	 ] [ 1682.0 ]
[ 13002.0	 16024.0	 9543.0	 6947.0	 7422.0	 1675.0	 12879.0	 10040.0	 9467.0	 ] [ 10083.0	 3850.0	 1391.0	 1682.0	 ] [ 3179.0 ]
[ 16024.0	 9543.0	 6947.0	 7422.0	 1675.0	 12879.0	 10040.0	 9467.0	 7966.0	 ] [ 3850.0	 1391.0	 1682.0	 3179.0	 ] [ 1391.0 ]
[ 9543.0	 6947.0	 7422.0	 1675.0	 12879.0	 10040.0	 9467.0	 7966.0	 1.0	 ] [ 1391.0	 1682.0	 3179.0	 1391.0	 ] [ 7933.0 ]
[ 6947.0	 7422.0	 1675.0	 12879.0	 10040.0	 9467.0	 7966.0	 1.0	 1.0	 ] [ 1682.0	 3179.0	 1391.0	 7933.0	 ] [ 5769.0 ]
[ 7422.0	 1675.0	 12879.0	 10040.0	 9467.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 3179.0	 1391.0	 7933.0	 5769.0	 ] [ 4739.0 ]
[ 1675.0	 12879.0	 10040.0	 9467.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 1391.0	 7933.0	 5769.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 3369.0	 14876.0	 1369.0	 16094.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 3369.0	 14876.0	 1369.0	 16094.0	 3369.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 295.0 ]
[ 0.0	 0.0	 0.0	 3369.0	 14876.0	 1369.0	 16094.0	 3369.0	 7556.0	 ] [ 0.0	 0.0	 1391.0	 295.0	 ] [ 7211.0 ]
[ 0.0	 0.0	 3369.0	 14876.0	 1369.0	 16094.0	 3369.0	 7556.0	 5298.0	 ] [ 0.0	 1391.0	 295.0	 7211.0	 ] [ 5305.0 ]
[ 0.0	 3369.0	 14876.0	 1369.0	 16094.0	 3369.0	 7556.0	 5298.0	 1369.0	 ] [ 1391.0	 295.0	 7211.0	 5305.0	 ] [ 846.0 ]
[ 3369.0	 14876.0	 1369.0	 16094.0	 3369.0	 7556.0	 5298.0	 1369.0	 7059.0	 ] [ 295.0	 7211.0	 5305.0	 846.0	 ] [ 1391.0 ]
[ 14876.0	 1369.0	 16094.0	 3369.0	 7556.0	 5298.0	 1369.0	 7059.0	 5541.0	 ] [ 7211.0	 5305.0	 846.0	 1391.0	 ] [ 1960.0 ]
[ 1369.0	 16094.0	 3369.0	 7556.0	 5298.0	 1369.0	 7059.0	 5541.0	 3369.0	 ] [ 5305.0	 846.0	 1391.0	 1960.0	 ] [ 825.0 ]
[ 16094.0	 3369.0	 7556.0	 5298.0	 1369.0	 7059.0	 5541.0	 3369.0	 9457.0	 ] [ 846.0	 1391.0	 1960.0	 825.0	 ] [ 7193.0 ]
[ 3369.0	 7556.0	 5298.0	 1369.0	 7059.0	 5541.0	 3369.0	 9457.0	 7966.0	 ] [ 1391.0	 1960.0	 825.0	 7193.0	 ] [ 1391.0 ]
[ 7556.0	 5298.0	 1369.0	 7059.0	 5541.0	 3369.0	 9457.0	 7966.0	 1.0	 ] [ 1960.0	 825.0	 7193.0	 1391.0	 ] [ 1483.0 ]
[ 5298.0	 1369.0	 7059.0	 5541.0	 3369.0	 9457.0	 7966.0	 1.0	 1.0	 ] [ 825.0	 7193.0	 1391.0	 1483.0	 ] [ 5967.0 ]
[ 1369.0	 7059.0	 5541.0	 3369.0	 9457.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 7193.0	 1391.0	 1483.0	 5967.0	 ] [ 4739.0 ]
[ 7059.0	 5541.0	 3369.0	 9457.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 1391.0	 1483.0	 5967.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 8382.0	 1369.0	 5581.0	 11303.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1370.0 ]
[ 0.0	 0.0	 0.0	 0.0	 8382.0	 1369.0	 5581.0	 11303.0	 13991.0	 ] [ 0.0	 0.0	 0.0	 1370.0	 ] [ 825.0 ]
[ 0.0	 0.0	 0.0	 8382.0	 1369.0	 5581.0	 11303.0	 13991.0	 461.0	 ] [ 0.0	 0.0	 1370.0	 825.0	 ] [ 7409.0 ]
[ 0.0	 0.0	 8382.0	 1369.0	 5581.0	 11303.0	 13991.0	 461.0	 9884.0	 ] [ 0.0	 1370.0	 825.0	 7409.0	 ] [ 8671.0 ]
[ 0.0	 8382.0	 1369.0	 5581.0	 11303.0	 13991.0	 461.0	 9884.0	 1300.0	 ] [ 1370.0	 825.0	 7409.0	 8671.0	 ] [ 7685.0 ]
[ 8382.0	 1369.0	 5581.0	 11303.0	 13991.0	 461.0	 9884.0	 1300.0	 9125.0	 ] [ 825.0	 7409.0	 8671.0	 7685.0	 ] [ 9835.0 ]
[ 1369.0	 5581.0	 11303.0	 13991.0	 461.0	 9884.0	 1300.0	 9125.0	 12879.0	 ] [ 7409.0	 8671.0	 7685.0	 9835.0	 ] [ 3079.0 ]
[ 5581.0	 11303.0	 13991.0	 461.0	 9884.0	 1300.0	 9125.0	 12879.0	 7605.0	 ] [ 8671.0	 7685.0	 9835.0	 3079.0	 ] [ 1391.0 ]
[ 11303.0	 13991.0	 461.0	 9884.0	 1300.0	 9125.0	 12879.0	 7605.0	 15391.0	 ] [ 7685.0	 9835.0	 3079.0	 1391.0	 ] [ 2711.0 ]
[ 13991.0	 461.0	 9884.0	 1300.0	 9125.0	 12879.0	 7605.0	 15391.0	 1369.0	 ] [ 9835.0	 3079.0	 1391.0	 2711.0	 ] [ 6319.0 ]
[ 461.0	 9884.0	 1300.0	 9125.0	 12879.0	 7605.0	 15391.0	 1369.0	 14208.0	 ] [ 3079.0	 1391.0	 2711.0	 6319.0	 ] [ 1391.0 ]
[ 9884.0	 1300.0	 9125.0	 12879.0	 7605.0	 15391.0	 1369.0	 14208.0	 13489.0	 ] [ 1391.0	 2711.0	 6319.0	 1391.0	 ] [ 4182.0 ]
[ 1300.0	 9125.0	 12879.0	 7605.0	 15391.0	 1369.0	 14208.0	 13489.0	 7966.0	 ] [ 2711.0	 6319.0	 1391.0	 4182.0	 ] [ 452.0 ]
[ 9125.0	 12879.0	 7605.0	 15391.0	 1369.0	 14208.0	 13489.0	 7966.0	 1.0	 ] [ 6319.0	 1391.0	 4182.0	 452.0	 ] [ 4739.0 ]
[ 12879.0	 7605.0	 15391.0	 1369.0	 14208.0	 13489.0	 7966.0	 1.0	 1.0	 ] [ 1391.0	 4182.0	 452.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 3369.0	 3724.0	 8692.0	 10227.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 3369.0	 3724.0	 8692.0	 10227.0	 12765.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 295.0 ]
[ 0.0	 0.0	 0.0	 3369.0	 3724.0	 8692.0	 10227.0	 12765.0	 12457.0	 ] [ 0.0	 0.0	 1391.0	 295.0	 ] [ 5165.0 ]
[ 0.0	 0.0	 3369.0	 3724.0	 8692.0	 10227.0	 12765.0	 12457.0	 4882.0	 ] [ 0.0	 1391.0	 295.0	 5165.0	 ] [ 7193.0 ]
[ 0.0	 3369.0	 3724.0	 8692.0	 10227.0	 12765.0	 12457.0	 4882.0	 3875.0	 ] [ 1391.0	 295.0	 5165.0	 7193.0	 ] [ 9804.0 ]
[ 3369.0	 3724.0	 8692.0	 10227.0	 12765.0	 12457.0	 4882.0	 3875.0	 5648.0	 ] [ 295.0	 5165.0	 7193.0	 9804.0	 ] [ 5151.0 ]
[ 3724.0	 8692.0	 10227.0	 12765.0	 12457.0	 4882.0	 3875.0	 5648.0	 475.0	 ] [ 5165.0	 7193.0	 9804.0	 5151.0	 ] [ 8935.0 ]
[ 8692.0	 10227.0	 12765.0	 12457.0	 4882.0	 3875.0	 5648.0	 475.0	 15323.0	 ] [ 7193.0	 9804.0	 5151.0	 8935.0	 ] [ 1391.0 ]
[ 10227.0	 12765.0	 12457.0	 4882.0	 3875.0	 5648.0	 475.0	 15323.0	 11303.0	 ] [ 9804.0	 5151.0	 8935.0	 1391.0	 ] [ 4456.0 ]
[ 12765.0	 12457.0	 4882.0	 3875.0	 5648.0	 475.0	 15323.0	 11303.0	 3237.0	 ] [ 5151.0	 8935.0	 1391.0	 4456.0	 ] [ 7864.0 ]
[ 12457.0	 4882.0	 3875.0	 5648.0	 475.0	 15323.0	 11303.0	 3237.0	 7966.0	 ] [ 8935.0	 1391.0	 4456.0	 7864.0	 ] [ 6685.0 ]
[ 4882.0	 3875.0	 5648.0	 475.0	 15323.0	 11303.0	 3237.0	 7966.0	 1.0	 ] [ 1391.0	 4456.0	 7864.0	 6685.0	 ] [ 4520.0 ]
[ 3875.0	 5648.0	 475.0	 15323.0	 11303.0	 3237.0	 7966.0	 1.0	 1.0	 ] [ 4456.0	 7864.0	 6685.0	 4520.0	 ] [ 8671.0 ]
[ 5648.0	 475.0	 15323.0	 11303.0	 3237.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 7864.0	 6685.0	 4520.0	 8671.0	 ] [ 7535.0 ]
[ 475.0	 15323.0	 11303.0	 3237.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 6685.0	 4520.0	 8671.0	 7535.0	 ] [ 3379.0 ]
[ 15323.0	 11303.0	 3237.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 4520.0	 8671.0	 7535.0	 3379.0	 ] [ 4739.0 ]
[ 11303.0	 3237.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 8671.0	 7535.0	 3379.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 3369.0	 16633.0	 11303.0	 6947.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 3369.0	 16633.0	 11303.0	 6947.0	 6675.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 375.0 ]
[ 0.0	 0.0	 0.0	 3369.0	 16633.0	 11303.0	 6947.0	 6675.0	 2550.0	 ] [ 0.0	 0.0	 1391.0	 375.0	 ] [ 8671.0 ]
[ 0.0	 0.0	 3369.0	 16633.0	 11303.0	 6947.0	 6675.0	 2550.0	 14119.0	 ] [ 0.0	 1391.0	 375.0	 8671.0	 ] [ 7267.0 ]
[ 0.0	 3369.0	 16633.0	 11303.0	 6947.0	 6675.0	 2550.0	 14119.0	 11627.0	 ] [ 1391.0	 375.0	 8671.0	 7267.0	 ] [ 4450.0 ]
[ 3369.0	 16633.0	 11303.0	 6947.0	 6675.0	 2550.0	 14119.0	 11627.0	 14573.0	 ] [ 375.0	 8671.0	 7267.0	 4450.0	 ] [ 846.0 ]
[ 16633.0	 11303.0	 6947.0	 6675.0	 2550.0	 14119.0	 11627.0	 14573.0	 2411.0	 ] [ 8671.0	 7267.0	 4450.0	 846.0	 ] [ 8786.0 ]
[ 11303.0	 6947.0	 6675.0	 2550.0	 14119.0	 11627.0	 14573.0	 2411.0	 7966.0	 ] [ 7267.0	 4450.0	 846.0	 8786.0	 ] [ 7527.0 ]
[ 6947.0	 6675.0	 2550.0	 14119.0	 11627.0	 14573.0	 2411.0	 7966.0	 1.0	 ] [ 4450.0	 846.0	 8786.0	 7527.0	 ] [ 9761.0 ]
[ 6675.0	 2550.0	 14119.0	 11627.0	 14573.0	 2411.0	 7966.0	 1.0	 1.0	 ] [ 846.0	 8786.0	 7527.0	 9761.0	 ] [ 4739.0 ]
[ 2550.0	 14119.0	 11627.0	 14573.0	 2411.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 8786.0	 7527.0	 9761.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 6947.0	 6675.0	 1553.0	 16024.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 6947.0	 6675.0	 1553.0	 16024.0	 7908.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 7267.0 ]
[ 0.0	 0.0	 0.0	 6947.0	 6675.0	 1553.0	 16024.0	 7908.0	 12271.0	 ] [ 0.0	 0.0	 1391.0	 7267.0	 ] [ 7535.0 ]
[ 0.0	 0.0	 6947.0	 6675.0	 1553.0	 16024.0	 7908.0	 12271.0	 16537.0	 ] [ 0.0	 1391.0	 7267.0	 7535.0	 ] [ 2798.0 ]
[ 0.0	 6947.0	 6675.0	 1553.0	 16024.0	 7908.0	 12271.0	 16537.0	 11303.0	 ] [ 1391.0	 7267.0	 7535.0	 2798.0	 ] [ 8671.0 ]
[ 6947.0	 6675.0	 1553.0	 16024.0	 7908.0	 12271.0	 16537.0	 11303.0	 15456.0	 ] [ 7267.0	 7535.0	 2798.0	 8671.0	 ] [ 6988.0 ]
[ 6675.0	 1553.0	 16024.0	 7908.0	 12271.0	 16537.0	 11303.0	 15456.0	 17077.0	 ] [ 7535.0	 2798.0	 8671.0	 6988.0	 ] [ 1391.0 ]
[ 1553.0	 16024.0	 7908.0	 12271.0	 16537.0	 11303.0	 15456.0	 17077.0	 7966.0	 ] [ 2798.0	 8671.0	 6988.0	 1391.0	 ] [ 5178.0 ]
[ 16024.0	 7908.0	 12271.0	 16537.0	 11303.0	 15456.0	 17077.0	 7966.0	 1.0	 ] [ 8671.0	 6988.0	 1391.0	 5178.0	 ] [ 6482.0 ]
[ 7908.0	 12271.0	 16537.0	 11303.0	 15456.0	 17077.0	 7966.0	 1.0	 1.0	 ] [ 6988.0	 1391.0	 5178.0	 6482.0	 ] [ 1391.0 ]
[ 12271.0	 16537.0	 11303.0	 15456.0	 17077.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 1391.0	 5178.0	 6482.0	 1391.0	 ] [ 4705.0 ]
[ 16537.0	 11303.0	 15456.0	 17077.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 5178.0	 6482.0	 1391.0	 4705.0	 ] [ 7648.0 ]
[ 11303.0	 15456.0	 17077.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 6482.0	 1391.0	 4705.0	 7648.0	 ] [ 10320.0 ]
[ 15456.0	 17077.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 1391.0	 4705.0	 7648.0	 10320.0	 ] [ 4739.0 ]
[ 17077.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 1.0	 1.0	 1.0	 ] [ 4705.0	 7648.0	 10320.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 9480.0	 15260.0	 9739.0	 5541.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1736.0 ]
[ 0.0	 0.0	 0.0	 0.0	 9480.0	 15260.0	 9739.0	 5541.0	 6947.0	 ] [ 0.0	 0.0	 0.0	 1736.0	 ] [ 10170.0 ]
[ 0.0	 0.0	 0.0	 9480.0	 15260.0	 9739.0	 5541.0	 6947.0	 8013.0	 ] [ 0.0	 0.0	 1736.0	 10170.0	 ] [ 1010.0 ]
[ 0.0	 0.0	 9480.0	 15260.0	 9739.0	 5541.0	 6947.0	 8013.0	 7555.0	 ] [ 0.0	 1736.0	 10170.0	 1010.0	 ] [ 1176.0 ]
[ 0.0	 9480.0	 15260.0	 9739.0	 5541.0	 6947.0	 8013.0	 7555.0	 7966.0	 ] [ 1736.0	 10170.0	 1010.0	 1176.0	 ] [ 1391.0 ]
[ 9480.0	 15260.0	 9739.0	 5541.0	 6947.0	 8013.0	 7555.0	 7966.0	 1.0	 ] [ 10170.0	 1010.0	 1176.0	 1391.0	 ] [ 7814.0 ]
[ 15260.0	 9739.0	 5541.0	 6947.0	 8013.0	 7555.0	 7966.0	 1.0	 1.0	 ] [ 1010.0	 1176.0	 1391.0	 7814.0	 ] [ 2750.0 ]
[ 9739.0	 5541.0	 6947.0	 8013.0	 7555.0	 7966.0	 1.0	 1.0	 1.0	 ] [ 1176.0	 1391.0	 7814.0	 2750.0	 ] [ 4739.0 ]
[ 5541.0	 6947.0	 8013.0	 7555.0	 7966.0	 1.0	 1.0	 1.0	 1.0	 ] [ 1391.0	 7814.0	 2750.0	 4739.0	 ] [ 1.0 ]
[ 0.0	 0.0	 0.0	 0.0	 0.0	 6947.0	 6879.0	 10227.0	 16024.0	 ] [ 0.0	 0.0	 0.0	 0.0	 ] [ 1391.0 ]
[ 0.0	 0.0	 0.0	 0.0	 6947.0	 6879.0	 10227.0	 16024.0	 14793.0	 ] [ 0.0	 0.0	 0.0	 1391.0	 ] [ 2880.0 ]
[ 0.0	 0.0	 0.0	 6947.0	 6879.0	 10227.0	 16024.0	 14793.0	 9252.0	 ] [ 0.0	 0.0	 1391.0	 2880.0	 ] [ 7193.0 ]
[ 0.0	 0.0	 6947.0	 6879.0	 10227.0	 16024.0	 14793.0	 9252.0	 10227.0	 ] [ 0.0	 1391.0	 2880.0	 7193.0	 ] [ 1391.0 ]
